"지역구분","업종구분","경영형태","경영주 성별","연령","종사 기간별","전겸업 여부","겸업 주 업종","산림소유 여부","산림 규모별","재배지 면적","소유지 면적","임차지 면적","지목구성_재배지_전체","지목구성_재배지_논","지목구성_재배지_밭","지목구성_재배지_임야","지목구성_재배지_기타","지목구성_소유지_전체","지목구성_소유지_논","지목구성_소유지_밭","지목구성_소유지_임야","지목구성_소유지_기타","지목구성_임차지_전체","지목구성_임차지_논","지목구성_임차지_밭","지목구성_임차지_임야","지목구성_임차지_기타","재배본수","평균수령","재배지 운영 관리방식","가구총수입","임업총수입","생산량","생산량_포전판매","생산량_없음","판매량_원물","판매량_원물_포전판매","판매량_원물_없음","판매량_가공","판매량_가공_포전판매","판매량_가공_없음","판매수입_원물","판매수입_원물_포전판매","판매수입_원물_없음","판매수입_가공","판매수입_가공_포전판매","판매수입_가공_없음","판매 가공품 종류_1","판매 가공품 종류_2","판매 가공품 종류_3","주요 판매처 비율_농협","주요 판매처 비율_산림조합","주요 판매처 비율_수집상","주요 판매처 비율_가공업체","주요 판매처 비율_도소매상","주요 판매처 비율_직거래","주요 판매처 비율_기타","직거래 판매방법_전화주문","직거래 판매방법_인터넷주문","직거래 판매방법_기타온라인판매","직거래 판매방법_직접판매","직거래 판매방법_임산물축제","직거래 판매방법_기타오프라인판매","판매대금 결제방법별 비중_1개월 이내 현금","판매대금 결제방법별 비중_후불","판매대금 결제방법별 비중_선도금","판매대금 결제방법별 비중_기타","재고량 여부","재고량","저장경험","판매 밤의 출하시기_수확 ~ 추석 이전","판매 밤의 출하시기_추석 연휴 판매","판매 밤의 출하시기_추석이후 ~ 12월 31일","판매 밤의 출하시기_1월 1일~설 이전","판매 밤의 출하시기_설 이후","저장 주된 목적","투입비용_비료비","투입비용_농약비","투입비용_기타재료비","투입비용_수도광열비","투입비용_임차료","투입비용_수선비","투입비용_인건비","투입비용_기타","투입비용_합계","보유 시설 및 장비_건조기","보유 시설 및 장비_경운기","보유 시설 및 장비_관리기","보유 시설 및 장비_관리사","보유 시설 및 장비_관정","보유 시설 및 장비_굴삭기","보유 시설 및 장비_기계톱","보유 시설 및 장비_다목적관리기","보유 시설 및 장비_동력분무기","보유 시설 및 장비_동력약제살포기","보유 시설 및 장비_드릴","보유 시설 및 장비_선별기","보유 시설 및 장비_소형 화물차","보유 시설 및 장비_소형트럭","보유 시설 및 장비_시설하우스","보유 시설 및 장비_예초기(예취기)","보유 시설 및 장비_온실","보유 시설 및 장비_운반차","보유 시설 및 장비_자동 접종기","보유 시설 및 장비_자동세척기","보유 시설 및 장비_(저온)저장고","보유 시설 및 장비_종균 성형기","보유 시설 및 장비_지게차","보유 시설 및 장비_창고","보유 시설 및 장비_천공기","보유 시설 및 장비_키크레인(트럭)","보유 시설 및 장비_탈피기","보유 시설 및 장비_트랙터","보유 시설 및 장비_항공방제","보유 시설 및 장비_수동분무기","보유 시설 및 장비_사륜오토바이","보유 시설 및 장비_SS기","보유 시설 및 장비_비료살포기","보유 시설 및 장비_기타","고용노동남성 총인원수","고용노동여성 총인원수","자가노동남성 총인원수","자가노동여성 총인원수","고용노동남성 1인당 평균작업일수","고용노동여성 1인당 평균작업일수","자가노동남성 1인당 평균작업일수","자가노동여성 1인당 평균작업일수","고용노동남성 1인당 하루평균노동비","고용노동여성 1인당 하루평균노동비","자가노동남성 1인당 하루평균노동비","자가노동여성 1인당 하루평균노동비","고용노동력 확보 지역","수확 방법","작업로 설치 여부","작업로 설치 면적","작업로 설치 예정 연도","작업로 설치 예정 면적","풀베기방식_기계사용","풀베기방식_제초제 사용","풀베기방식_초생재배","풀베기방식_기타","생산비 조달방법 비중_자부담","생산비 조달방법 비중_정부보조","생산비 조달방법 비중_정부융자","생산비 조달방법 비중_금융기관 융자","생산비 조달방법 비중_수집상 선도금","생산비 조달방법 비중_기타","재배업 전망","재배업 전망_좋아지는 이유","재배업 전망_나빠지는 이유","재배업 계획","재배업 계획_늘리려는 이유","재배업 계획_줄이거나 중단하려는 이유","3년간 생산량 변화","3년간 소득 변화","재배업 애로사항","수입 희망 금액","묘목 생산판매 여부","신규식재 의향","면적 증가 의향","선호 품종","작목 대체 계획","주 대체 작목","재배업 시 시급하게 필요한 사항","친환경 인증 등 공식인증 인증여부","받은 공식인증 종류_친환경인증","받은 공식인증 종류_지리적표시제","받은 공식인증 종류_GAP","받은 공식인증 종류_품질인증","받은 공식인증 종류_기타","사업정보 획득경로","임업경영체 등록여부","임업 관련 지원금 수혜 여부_산림경영기반조성(숲가꾸기 및 임도시설)","임업 관련 지원금 수혜 여부_산림경영기반조성(전문임업인기반조성)","임업 관련 지원금 수혜 여부_산양삼 생산","임업 관련 지원금 수혜 여부_귀산촌인 창업 및 주택구입 지원","임업 관련 지원금 수혜 여부_단기산림소득지원","임업 관련 지원금 수혜 여부_단기산림소득지원 관련 보조수반 융자사업","임업 관련 지원금 수혜 여부_조림목 묘목 생산","임업 관련 지원금 수혜 여부_목재이용활성화 지원","임업 관련 지원금 수혜 여부_임업인경영자금 지원","임업 관련 지원금 수혜 여부_임업인 재해복구 긴급지원","임업 관련 지원금 수혜 여부_산림소득 유통분야 공모사업","임업 관련 지원금 수혜 여부_임산물 수출지원","임업 관련 지원금 수혜 여부_임산물 판로지원 사업","임업 관련 지원금 수혜 여부_없음","산림청에 바라는 점","산림청에 바라는 점_1","가중치"
14,1,3,1,5,5,3,1,1,1,27964,13982,13982,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,300,10,1,1000,20,580,,,80,,,0,,1,20,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,0,0,0,2,0,0,0,0,2,,2,,,,,,,,,,,,,,16,,,,,,,,,,,,,29,,,,,,,,1,1,,,30,30,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,2,2,,,3,3,1,500,3,2,2,2,2,,7,1,1,,,,,2,1,,,,,,,,,,,,,,9998,517,1,54.28
14,1,3,1,5,5,3,1,1,1,7293,7293,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,300,20,1,800,70,100,,,100,,,0,,1,22,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,0,1,5,0,1,0,0,7,,2,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,35,35,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,9997,2,,,3,3,1,200,3,2,2,2,2,,8,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,5,5,3,1,1,1,9900,4950,4950,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,350,25,1,1788.16,528,800,,,800,,,0,,1,240,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,31,0,2,15,0,2,0,0,50,,,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,41,,,,,,1,1,,,60,20,,,0,0,,1,1,100,,,1,,,,100,0,0,0,0,0,5,,1,4,,3,3,3,1,300,3,2,2,2,1,4,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,5,5,3,1,1,1,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,300,22,1,3000,800,1000,,,1000,,,0,,1,508,,,0,,1,,,,0,0,13,0,0,87,0,87,0,0,13,0,0,100,0,0,0,2,,1,0,2,98,0,0,1,0,0,11,30,0,1,0,2000,2042,,2,,,,,7,,,,,,13,14,,16,,,,,,,,,,,,,,,,,,,,,1,1,,,50,40,,,0,0,,1,1,200,,,1,,,,100,0,0,0,0,0,4,,6,2,,,3,3,2,600,3,2,2,2,2,,8,1,1,,,,,10,1,,,,,,,,,9,,,,,,,,54.28
14,1,3,1,5,5,3,1,1,1,9917,9917,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,300,40,1,1500,100,550,,,500,,,0,,1,100,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,20,0,0,10,0,0,0,0,30,,2,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,1,1,,,20,20,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,6,2,,,3,3,3,500,3,2,2,2,2,,7,1,1,,,,,2,1,,,,,,,,,,,,,,9998,577,2,54.28
14,1,3,1,5,5,3,1,1,2,19835,19835,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,200,50,1,1200,24,100,,,80,,,0,,1,24,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,0,0,2,3,0,0,0,0,5,,2,,,,,,,,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,15,5,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,6,3,,4,3,3,2,300,3,2,2,2,2,,7,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,5,5,3,1,1,2,20000,20000,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,400,30,1,2000,50,300,,,200,,,0,,1,50,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,0,0,2,8,0,0,120,0,130,,2,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,6,,1,1,1,,40,40,220,,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,4,,2,2,,,3,3,5,1000,3,2,2,2,2,,7,1,1,,,,,6,2,,,,,,,,,9,,,,,,509,1,54.28
14,1,3,1,5,5,3,1,1,2,3300,3300,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,700,30,1,1700,150,120,,,50,,,0,,1,13,,,0,,1,,,,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,2,,1,100,0,0,0,0,1,0,0,0,2,0,0,0,0,2,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,10,10,,,0,0,,1,1,100,,,1,,,,50,50,0,0,0,0,4,,4,2,,,3,3,3,200,1,2,2,2,2,,3,1,1,,,,,2,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,5,5,3,1,1,2,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,320,20,1,2358.09,144.75,1000,,,1000,,,0,,1,250,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,1,0,0,100,0,0,1,14,0,1,20,0,2,0,0,37,,2,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,35,25,,,0,0,,1,1,100,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,5,500,2,1,2,2,2,,12,2,,,,,,7,1,,,,,,,,,9,,,,,,647,3,54.28
14,1,3,1,5,5,3,1,1,2,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,400,20,1,1000,450,500,,,500,,,0,,1,250,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,10,0,2,5,0,2,0,0,19,,,,,,,7,,,,,,,14,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,30,20,,,0,0,,1,1,100,,,1,,,,100,0,0,0,0,0,4,,1,3,,3,3,3,1,350,3,2,2,2,2,,3,1,1,,,,,7,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,5,5,3,1,2,,19800,0,19800,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,750,20,1,2643.7243,1004.2,2000,,,2000,,,0,,1,1200,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,1,100,1,0,0,40,30,30,2,120,30,10,10,48,10,0,0,228,,2,,,,,7,,,,,12,,14,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,60,50,,,0,0,,1,1,200,,,1,,,,100,0,0,0,0,0,4,,2,2,,,3,3,3,2000,3,2,2,2,2,,3,2,,,,,,7,1,,,,,,,,,,,,,,9998,,,54.28
14,1,3,1,5,5,3,3,1,2,29700,29700,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,900,15,1,1500,400,1000,,,1000,,,,1,,250,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,0,2,15,0,2,0,0,19,,,,,,,7,,,,,,,14,,16,,,,,,,,,,,,,,,,,,,2,,1,1,2,,60,50,170,,0,0,1,1,1,220,,,1,,,,100,0,0,0,0,0,4,,2,2,,,3,3,1,700,3,1,2,9997,2,,9,1,1,,,,,7,1,,,,,,,,,9,,,,,,,,54.28
14,1,3,1,5,5,3,3,1,2,4950,4950,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,170,30,1,1500,300,500,,,500,,,0,,1,125,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,0,1,5,0,1,0,0,7,,2,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,20,15,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,2,2,,,3,3,1,300,3,2,2,2,2,,7,2,,,,,,10,1,,,,,,,,,9,,,,,,509,1,54.28
14,1,3,1,5,5,3,5,1,2,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,340,17,1,1700,1000,1500,,,1500,,,0,,1,400,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,100,0,0,0,2,,1,0,0,0,100,0,2,0,0,4,25,0,2,0,0,31,,2,,,,,7,,,,,,,,,16,,18,,,21,,,24,,,,,,,41,,,,,,1,1,,,45,20,,,0,0,,1,1,105,,,1,,,,100,0,0,0,0,0,3,,,2,,,2,2,5,500,3,2,2,2,2,,12,1,1,,,,,10,1,,,,,,,,,9,,,,,,509,1,54.28
14,1,3,2,5,4,3,1,1,2,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,496,32,1,1500,300,200,,,160,,,0,,1,40,,,0,,1,,,,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,2,,1,10,40,50,0,0,1,0,0,0,2,0,0,0,0,2,,,,,,,7,,,,,12,13,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,5,5,,,0,0,,1,1,100,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,3,300,1,2,2,2,2,,3,2,,,,,,2,1,,,,,,,,,,,,,,9998,,,54.28
14,1,3,2,5,4,3,1,2,,29700,0,29700,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,1100,25,1,1500,170,30,,,20,,,0,,1,20,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,1,0,0,100,0,0,1,40,0,0,0,25,0,0,0,65,,2,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,,1,,,,30,,,0,0,,1,1,100,,,1,,,,100,0,0,0,0,0,4,,2,3,,3,3,3,1,2000,3,2,2,2,1,2,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,54.28
14,1,3,2,5,4,3,1,2,,3300,0,3300,100,100,0,0,0,0,0,0,0,0,100,100,0,0,0,125,30,1,800,280,200,,,200,,,0,,1,280,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,20,0,1,0,12,0,20,0,53,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,1,,,1,1,,,50,,,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,1,500,3,2,2,2,2,,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
15,1,1,1,5,2,1,,1,1,3300,3300,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,30,10,1,500,500,1200,,,1200,,,0,,1,500,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,0,30,5,5,0,0,0,0,40,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,25,10,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,2,2,3,1000,3,2,2,1,2,,1,2,,,,,,10,1,1,,,,,,,,,,,,,,,,7
15,1,1,1,5,5,1,,1,1,1980,1980,0,100,0,80,20,0,100,0,80,20,0,0,0,0,0,0,20,20,1,800,200,,1,,,1,,0,,1,100,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,10,10,10,5,0,0,0,0,35,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,1,,,,3,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,300,3,2,2,2,2,,1,2,,,,,,10,1,,,,,,,,,,,,,,9998,,,7
15,1,3,1,4,3,3,1,1,1,5000,5000,0,100,0,40,60,0,100,0,40,60,0,0,0,0,0,0,30,15,1,800,50,150,,,150,,,0,,1,50,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,5,5,5,0,0,0,0,0,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,3,150,3,2,2,2,2,,4,2,,,,,,10,1,,,,,,,,,,,,,,9998,,,47.41667
15,1,3,1,4,3,3,1,1,2,6000,6000,0,100,0,40,60,0,100,0,40,60,0,0,0,0,0,0,30,14,1,600,50,200,,,200,,,0,,1,50,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,5,15,0,0,0,0,0,0,20,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,200,3,2,2,2,2,,3,2,,,,,,10,1,,,,,,,,,,,,,,9998,,,47.41667
15,1,3,1,4,3,3,1,1,2,8000,8000,0,100,0,60,40,0,100,0,60,40,0,0,0,0,0,0,10,18,1,500,30,90,,,90,,,0,,1,30,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,0,5,0,0,0,0,0,0,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,100,3,2,2,2,2,,3,2,,,,,,10,1,,,,,,,,,,,,,,9998,,,47.41667
15,1,3,1,4,3,3,1,1,2,9000,9000,0,100,0,50,50,0,100,0,50,50,0,0,0,0,0,0,15,15,1,500,30,60,,,6,,,0,,1,30,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,0,5,0,0,0,0,0,0,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,3,100,3,2,2,2,2,,2,2,,,,,,10,1,,,,,,,,,,,,,,9998,,,47.41667
15,1,3,1,4,4,3,1,1,1,6000,6000,0,100,0,50,50,0,100,0,50,50,0,0,0,0,0,0,10,11,1,500,30,100,,,100,,,0,,1,30,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,1,3,0,0,0,0,0,0,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,30,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,100,3,2,2,2,2,,2,2,,,,,,6,1,,,,,,,,,,,,,,9998,,,47.41667
15,1,3,1,5,3,3,1,1,1,3000,3000,0,100,0,50,50,0,100,0,50,50,0,0,0,0,0,0,20,10,1,1200,100,300,,,300,,,0,,1,100,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,5,10,0,0,0,0,0,0,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,200,3,2,2,2,2,,3,2,,,,,,10,1,,,,,,,,,,,,,,9998,,,47.41667
15,1,3,1,5,3,3,1,1,2,1652,1652,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,2,15,1,3000,1000,220,,,200,,,0,,1,100,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,5,2,1,1,0,1,0,0,10,1,,,,,,,,,,,,,14,,16,,,,,,,,24,,,,,,,,,,,,,1,1,,,30,30,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,2,2,1,500,3,2,2,2,2,,5,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,47.41667
15,1,3,1,5,4,3,1,1,2,3305,3305,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,30,30,1,2000,1000,520,,,500,,,0,,1,250,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,5,5,1,1,0,1,0,0,13,1,2,,,,,,,,,,,,,,16,,,,,,,,24,,,,,,,,,,,,,1,1,,,30,30,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,2,3,,3,3,3,3,1000,3,2,2,2,2,,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,47.41667
15,1,3,1,5,4,3,5,1,3,3305,3305,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,30,25,1,1635.7735,500.6125,700,,,650,,,0,,1,325,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,5,5,1,1,0,1,0,0,13,1,2,,,,,,,9,,,,13,,,16,,,,,,,,24,,,,,,,,,,,,,1,1,,,30,30,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,3,1000,3,2,2,2,2,,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,47.41667
15,1,3,1,5,5,3,1,1,1,5000,5000,0,100,0,70,30,0,100,0,70,30,0,0,0,0,0,0,30,15,1,500,40,200,,,200,,,0,,1,40,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,2,5,0,0,0,0,0,0,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,4,3,,1,3,3,1,100,3,2,2,2,2,,3,2,,,,,,10,1,,,,,,,,,,,,,,9998,,,47.41667
15,1,3,1,5,5,3,3,2,,300,0,300,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,1400,30,1,4288.33,2250,1400,,,1350,,,0,,1,200,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,85,20,0,15,50,0,0,0,170,,2,,,,,7,,,,,,,14,,16,,,,,,,,,,,,,,,,,,,,,1,1,,,35,30,,,0,0,,1,1,300,,,1,,,,0,100,0,0,0,0,3,,,2,,,3,3,1,800,3,2,2,2,2,,4,2,,,,,,10,2,,,,,,,,,,10,,,,,,,47.41667
15,1,3,2,5,4,3,1,1,1,3000,3000,0,100,0,30,70,0,100,0,30,70,0,0,0,0,0,0,100,10,1,1000,300,600,,,600,,,0,,1,600,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,5,5,5,5,0,0,0,0,20,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,2,2,3,300,3,2,2,2,2,,5,2,,,,,,10,1,,,,,,,,,,,,,,9998,,,47.41667
16,1,1,1,5,4,1,,2,,3300,3300,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,150,30,1,600,100,588,,,588,,,0,,1,100,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,5,5,3,3,0,0,0,0,16,1,2,3,,,,7,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,2,2,,,3,10,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,2,600,3,2,2,2,2,,4,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,15.33333
16,1,1,1,5,5,1,,1,1,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,200,30,1,600,10,63,,,63,,,0,,1,10,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,3,0,3,3,0,0,0,0,9,,2,3,,,,7,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,1,1,,,5,7,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,4,,6,2,,,3,3,1,500,3,2,2,2,2,,7,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,15.33333
16,1,1,1,5,5,1,,1,2,14850,14850,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,1000,30,1,1000,500,2500,,,2500,,,0,,1,500,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,40,0,10,10,0,0,0,0,60,,2,3,,,,,,,,,,,14,,16,,18,,20,,,,,,,,,,,,,,,,,2,4,,,30,30,,,0,0,,1,1,200,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,2,1500,3,2,2,2,2,,9,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,15.33333
16,1,1,2,4,2,1,,1,3,29700,29700,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,800,20,1,3244.825,781.1,1570,,,1500,,,0,,1,375,,,0,,1,,,,90,0,0,0,0,10,0,0,0,0,10,0,90,90,10,0,0,2,,2,,,,,,,90,80,10,0,0,0,58,0,238,,,,,,,7,,9,,,,,,,16,,,,,21,,,24,,,,,29,,,,,,2,4,,1,1,1,,180,150,70,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,4,,2,2,,,3,3,1,1000,3,2,2,2,2,,7,2,,,,,,2,2,,,,,,,,,,,,,,9998,,,15.33333
16,1,1,2,5,5,1,,1,2,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,400,40,1,700,100,666,,,660,,,0,,1,100,,,0,,1,,,,0,0,0,0,100,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,5,4,3,3,0,0,0,0,15,,,3,,,,7,,,,,,,,,16,,,,20,,,,24,,,,,,,,,,,,,1,1,,,20,35,,,0,0,,1,3,,,,1,2,,,100,0,0,0,0,0,3,,,2,,,3,3,2,500,3,2,2,2,2,,9,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,15.33333
16,1,1,2,5,5,1,,1,2,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,400,40,1,700,20,117,,,117,,,0,,1,20,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,3,0,3,3,0,0,0,0,9,,,,,,,,,,,,,,,,16,,18,,,,,,,,,,,,,,,,,,,1,1,,,3,5,,,0,0,,1,3,,,,,2,,,100,0,0,0,0,0,3,,,2,,,3,3,1,500,3,2,2,2,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,15.33333
